example_id,pair_id,case_id,dataset,assigned_split,judgment_hash,chunk_index,total_chunks,input_tokens,target_tokens,total_tokens,alignment_mean_similarity,alignment_min_similarity,aligned_summary_sentences,target_truncated
IN-Abs:6634:reference:chunk-0000,IN-Abs:6634:reference,6634,IN-Abs,train,8d4a17fb06b056a0d1458bbfc8d51288f96fb3ee9d02f449b02e5f15bc89d72b,0,3,2750,259,3079,0.6157057796205793,0.3513653874397278,7,False
IN-Abs:6634:reference:chunk-0001,IN-Abs:6634:reference,6634,IN-Abs,train,8d4a17fb06b056a0d1458bbfc8d51288f96fb3ee9d02f449b02e5f15bc89d72b,1,3,2772,721,3563,0.6330909430980682,0.34491220116615295,15,False
IN-Abs:6634:reference:chunk-0002,IN-Abs:6634:reference,6634,IN-Abs,train,8d4a17fb06b056a0d1458bbfc8d51288f96fb3ee9d02f449b02e5f15bc89d72b,2,3,1720,315,2105,0.8166260321935018,0.752894937992096,3,False
IN-Abs:6635:reference:chunk-0000,IN-Abs:6635:reference,6635,IN-Abs,train,db32b17730b95e4bae2d7da0afe6911279fa27a61d1c7a9e122caea7325cc03f,0,3,2768,669,3507,0.6131715235256013,0.3910518288612366,21,False
IN-Abs:6635:reference:chunk-0001,IN-Abs:6635:reference,6635,IN-Abs,train,db32b17730b95e4bae2d7da0afe6911279fa27a61d1c7a9e122caea7325cc03f,1,3,2788,199,3057,0.627970556418101,0.5642610192298889,6,False
IN-Abs:6635:reference:chunk-0002,IN-Abs:6635:reference,6635,IN-Abs,train,db32b17730b95e4bae2d7da0afe6911279fa27a61d1c7a9e122caea7325cc03f,2,3,872,202,1144,0.5852880701422691,0.26934635639190674,8,False
IN-Abs:6636:reference:chunk-0000,IN-Abs:6636:reference,6636,IN-Abs,train,fdbb76cce9315d3e8df18fe295928730633b5d8bfd847954ad6d1b8a47b6c028,0,2,2783,997,3850,0.5988023312468278,0.22358626127243042,38,True
IN-Abs:6636:reference:chunk-0001,IN-Abs:6636:reference,6636,IN-Abs,train,fdbb76cce9315d3e8df18fe295928730633b5d8bfd847954ad6d1b8a47b6c028,1,2,2670,897,3637,0.6739165000617504,0.274819016456604,24,False
IN-Abs:6637:reference:chunk-0000,IN-Abs:6637:reference,6637,IN-Abs,train,38d53a4cc77dc71104506723c3e36b72c8c6c553a9d42d455160131a66a89ee6,0,2,2731,510,3311,0.7648170164653233,0.625785768032074,7,False
IN-Abs:6637:reference:chunk-0001,IN-Abs:6637:reference,6637,IN-Abs,train,38d53a4cc77dc71104506723c3e36b72c8c6c553a9d42d455160131a66a89ee6,1,2,1203,244,1517,0.5409409254789352,0.2544354796409607,10,False
IN-Abs:6638:reference:chunk-0000,IN-Abs:6638:reference,6638,IN-Abs,train,1d7121d433ffd6565a561bb1ff6da35c53aeff5c6b5ec869593bc074c52e6dff,0,2,2792,670,3532,0.6137104043737054,0.22680653631687164,16,False
IN-Abs:6638:reference:chunk-0001,IN-Abs:6638:reference,6638,IN-Abs,train,1d7121d433ffd6565a561bb1ff6da35c53aeff5c6b5ec869593bc074c52e6dff,1,2,1256,255,1581,0.5626330934464931,0.2589307129383087,8,False
IN-Abs:6639:reference:chunk-0000,IN-Abs:6639:reference,6639,IN-Abs,train,519b86a391cdb65d4c12dc68b9f9055bd4f079595e65cf12db9cf9b6937b515a,0,2,2794,582,3446,0.5665405502444819,0.2379850149154663,19,False
IN-Abs:6639:reference:chunk-0001,IN-Abs:6639:reference,6639,IN-Abs,train,519b86a391cdb65d4c12dc68b9f9055bd4f079595e65cf12db9cf9b6937b515a,1,2,252,95,417,0.5392553607622782,0.4599754810333252,3,False
IN-Abs:664:reference:chunk-0000,IN-Abs:664:reference,664,IN-Abs,train,f4f35452cb6d7259d5f24d1d4c690b1cc8209034e0f65b22c1138e3bfdc8cc7e,0,2,2788,302,3160,0.5256649196147919,0.21427753567695618,10,False
IN-Abs:664:reference:chunk-0001,IN-Abs:664:reference,664,IN-Abs,train,f4f35452cb6d7259d5f24d1d4c690b1cc8209034e0f65b22c1138e3bfdc8cc7e,1,2,1456,226,1752,0.5340823928515116,0.30373555421829224,9,False
IN-Abs:6640:reference:chunk-0000,IN-Abs:6640:reference,6640,IN-Abs,train,23560d2b009de99d2d4a029e07c50d9ab264fe8f8127188c151712a6c49a4e9b,0,1,891,293,1254,0.6007399691475762,0.5077351331710815,9,False
IN-Abs:6641:reference:chunk-0000,IN-Abs:6641:reference,6641,IN-Abs,train,27fe754e21417f3911f3f30f371ff6b5f220144e7a81a29066c6ea541316a980,0,1,2187,596,2853,0.572514063368241,0.20804724097251892,24,False
IN-Abs:6642:reference:chunk-0000,IN-Abs:6642:reference,6642,IN-Abs,train,3744aed017fcc4a8d9650e9144c22f83af1d3886f8edda749557ec16b3ee9351,0,2,2747,609,3426,0.6190519013575145,0.2059841752052307,14,False
IN-Abs:6642:reference:chunk-0001,IN-Abs:6642:reference,6642,IN-Abs,train,3744aed017fcc4a8d9650e9144c22f83af1d3886f8edda749557ec16b3ee9351,1,2,2731,278,3079,0.6937213912606239,0.5715324282646179,8,False
IN-Abs:6643:reference:chunk-0000,IN-Abs:6643:reference,6643,IN-Abs,train,3052d49883a648883893d754a77754ed30f083c398b4e797350ea0b0d78006c6,0,3,2795,562,3427,0.6511582106351852,0.2129562795162201,10,False
IN-Abs:6643:reference:chunk-0001,IN-Abs:6643:reference,6643,IN-Abs,train,3052d49883a648883893d754a77754ed30f083c398b4e797350ea0b0d78006c6,1,3,2792,341,3203,0.6576581075787544,0.22139279544353485,6,False
IN-Abs:6643:reference:chunk-0002,IN-Abs:6643:reference,6643,IN-Abs,train,3052d49883a648883893d754a77754ed30f083c398b4e797350ea0b0d78006c6,2,3,1664,574,2308,0.6349253539855664,0.37123408913612366,13,False
IN-Abs:6644:reference:chunk-0000,IN-Abs:6644:reference,6644,IN-Abs,train,b975e4d88937d7f3585a7245e101cc4d5a36194830c0fd0f86e4703a0f2f9dfe,0,1,2728,998,3796,0.5648980877901378,0.2111263871192932,38,True
IN-Abs:6645:reference:chunk-0000,IN-Abs:6645:reference,6645,IN-Abs,train,14ccf4ea4ded951c5568072481b7760594f7c0226038c8490129f6cfa0bedf37,0,2,2791,762,3623,0.6157362322012584,0.2603949010372162,15,False
IN-Abs:6645:reference:chunk-0001,IN-Abs:6645:reference,6645,IN-Abs,train,14ccf4ea4ded951c5568072481b7760594f7c0226038c8490129f6cfa0bedf37,1,2,450,213,733,0.5500534653663636,0.31662195920944214,5,False
IN-Abs:6646:reference:chunk-0000,IN-Abs:6646:reference,6646,IN-Abs,train,b4461ef4e0703ced35864b9f72ce94e44e117eda6e8f5000da3c00a54c102beb,0,1,2587,1000,3657,0.6156045908437056,0.33169108629226685,34,True
IN-Abs:6648:reference:chunk-0000,IN-Abs:6648:reference,6648,IN-Abs,train,28a4a21a5f7acbf6194db0291934f86747c7e1064c622b9e674cc7f67e172564,0,2,2779,511,3360,0.6218209756272179,0.37800270318984985,14,False
IN-Abs:6648:reference:chunk-0001,IN-Abs:6648:reference,6648,IN-Abs,train,28a4a21a5f7acbf6194db0291934f86747c7e1064c622b9e674cc7f67e172564,1,2,2243,760,3073,0.603518020775583,0.3385844826698303,18,False
IN-Abs:6649:reference:chunk-0000,IN-Abs:6649:reference,6649,IN-Abs,train,2cb2b833422cd8eb584feb0e58099165f0627890f7b2cbe8cf7dc59a7e849a07,0,2,2768,540,3378,0.6149839162826538,0.3558678925037384,14,False
IN-Abs:6649:reference:chunk-0001,IN-Abs:6649:reference,6649,IN-Abs,train,2cb2b833422cd8eb584feb0e58099165f0627890f7b2cbe8cf7dc59a7e849a07,1,2,2779,356,3205,0.6623891327116225,0.416079580783844,9,False
IN-Abs:665:reference:chunk-0000,IN-Abs:665:reference,665,IN-Abs,train,a86d47f03314c4c37095715e26334d86951703236930f7cbf2e02ca36a51e346,0,2,2791,333,3194,0.6683265939354897,0.5402461886405945,8,False
IN-Abs:665:reference:chunk-0001,IN-Abs:665:reference,665,IN-Abs,train,a86d47f03314c4c37095715e26334d86951703236930f7cbf2e02ca36a51e346,1,2,451,28,549,0.6075211763381958,0.6075211763381958,1,False
IN-Abs:6650:reference:chunk-0000,IN-Abs:6650:reference,6650,IN-Abs,train,67ed1505b6e857c81ae939dbf2933a3af541af473132c1641a654e1c3cc61ed9,0,1,1815,784,2669,0.647995690886791,0.2927694618701935,26,False
IN-Abs:6651:reference:chunk-0000,IN-Abs:6651:reference,6651,IN-Abs,train,5e72ac7b66be05192d9e516282d7e2c8503772d3ea82367ec53b027ed3a095c3,0,2,2784,447,3301,0.6747718974947929,0.39879143238067627,12,False
IN-Abs:6651:reference:chunk-0001,IN-Abs:6651:reference,6651,IN-Abs,train,5e72ac7b66be05192d9e516282d7e2c8503772d3ea82367ec53b027ed3a095c3,1,2,2205,549,2824,0.5590726852416992,0.20419830083847046,20,False
IN-Abs:6652:reference:chunk-0000,IN-Abs:6652:reference,6652,IN-Abs,train,e36dd3102788b033f7c63887165ad9900d252754bfb33689b9239b4a2ef0a7f9,0,3,2771,375,3216,0.5347402153743638,0.20364132523536682,18,False
IN-Abs:6652:reference:chunk-0001,IN-Abs:6652:reference,6652,IN-Abs,train,e36dd3102788b033f7c63887165ad9900d252754bfb33689b9239b4a2ef0a7f9,1,3,2795,560,3425,0.6902172843615214,0.43186312913894653,15,False
IN-Abs:6652:reference:chunk-0002,IN-Abs:6652:reference,6652,IN-Abs,train,e36dd3102788b033f7c63887165ad9900d252754bfb33689b9239b4a2ef0a7f9,2,3,2338,262,2670,0.6020288228988647,0.32710742950439453,5,False
IN-Abs:6653:reference:chunk-0000,IN-Abs:6653:reference,6653,IN-Abs,train,881643f8096d330b7734f4892f6594cfefc328867b2011a88c4f349335d5137f,0,1,1733,883,2686,0.5713155159243831,0.21807034313678741,27,False
IN-Abs:6654:reference:chunk-0000,IN-Abs:6654:reference,6654,IN-Abs,train,99740bd903fc069c0d026ee879cebc70555e95c25d74caecd78aa63824a25262,0,3,2764,110,2944,0.6366688162088394,0.5495232343673706,4,False
IN-Abs:6654:reference:chunk-0001,IN-Abs:6654:reference,6654,IN-Abs,train,99740bd903fc069c0d026ee879cebc70555e95c25d74caecd78aa63824a25262,1,3,2797,554,3421,0.690841555595398,0.4619666337966919,11,False
IN-Abs:6654:reference:chunk-0002,IN-Abs:6654:reference,6654,IN-Abs,train,99740bd903fc069c0d026ee879cebc70555e95c25d74caecd78aa63824a25262,2,3,1912,439,2421,0.6205769127065485,0.2567940056324005,11,False
IN-Abs:6655:reference:chunk-0000,IN-Abs:6655:reference,6655,IN-Abs,train,da45bae24062e8258fa4b8dc1e55507fe4505224d9ef878635c34ac8381c319e,0,2,2776,500,3346,0.5547639482161578,0.20634828507900238,17,False
IN-Abs:6655:reference:chunk-0001,IN-Abs:6655:reference,6655,IN-Abs,train,da45bae24062e8258fa4b8dc1e55507fe4505224d9ef878635c34ac8381c319e,1,2,1315,651,2036,0.6900688143713134,0.22068266570568085,14,False
IN-Abs:6656:reference:chunk-0000,IN-Abs:6656:reference,6656,IN-Abs,train,4e50c4e118db2b8421c971b10d5a6add52bd2becfda9bf7ab41778d2776926b1,0,2,2796,825,3691,0.7131288605076926,0.4136963486671448,14,False
IN-Abs:6656:reference:chunk-0001,IN-Abs:6656:reference,6656,IN-Abs,train,4e50c4e118db2b8421c971b10d5a6add52bd2becfda9bf7ab41778d2776926b1,1,2,595,249,914,0.6909472942352295,0.5129566192626953,5,False
IN-Abs:6657:reference:chunk-0000,IN-Abs:6657:reference,6657,IN-Abs,train,5137077924c20d226cf1ae57a7b3d05d403b7ecf5de8224f0ccb6f52d6751e7b,0,2,2759,855,3684,0.6206728558648716,0.2381434142589569,22,False
IN-Abs:6657:reference:chunk-0001,IN-Abs:6657:reference,6657,IN-Abs,train,5137077924c20d226cf1ae57a7b3d05d403b7ecf5de8224f0ccb6f52d6751e7b,1,2,1070,79,1219,0.5635651648044586,0.36685910820961,3,False
IN-Abs:6658:reference:chunk-0000,IN-Abs:6658:reference,6658,IN-Abs,train,17217c1573d56cbb92e6e2e7a64072ab265737daf0a8802d4645a8e71d319c1a,0,3,2272,416,2758,0.6710965687578375,0.41203317046165466,11,False
IN-Abs:6658:reference:chunk-0001,IN-Abs:6658:reference,6658,IN-Abs,train,17217c1573d56cbb92e6e2e7a64072ab265737daf0a8802d4645a8e71d319c1a,1,3,2794,847,3711,0.6221496968165688,0.23783648014068604,23,False
IN-Abs:6658:reference:chunk-0002,IN-Abs:6658:reference,6658,IN-Abs,train,17217c1573d56cbb92e6e2e7a64072ab265737daf0a8802d4645a8e71d319c1a,2,3,2186,995,3251,0.5863350452855229,0.20909461379051208,32,True
IN-Abs:6659:reference:chunk-0000,IN-Abs:6659:reference,6659,IN-Abs,train,203a9a9ab78c611d89dc68db7260e22f80671f9696c57d2d09e0809cb72a2e0f,0,1,1375,423,1868,0.5955272546181312,0.30819171667099,13,False
IN-Abs:666:reference:chunk-0000,IN-Abs:666:reference,666,IN-Abs,train,2d50e08744aa366faf71ce712d529bf6da3be062c499a82c9dd4f216e0f93b16,0,3,2742,301,3113,0.6816062480211258,0.6193345189094543,8,False
IN-Abs:666:reference:chunk-0001,IN-Abs:666:reference,666,IN-Abs,train,2d50e08744aa366faf71ce712d529bf6da3be062c499a82c9dd4f216e0f93b16,1,3,2775,77,2922,0.5828661719957987,0.49743789434432983,3,False
IN-Abs:666:reference:chunk-0002,IN-Abs:666:reference,666,IN-Abs,train,2d50e08744aa366faf71ce712d529bf6da3be062c499a82c9dd4f216e0f93b16,2,3,2218,97,2385,0.5935465693473816,0.5301131010055542,4,False
IN-Abs:6660:reference:chunk-0000,IN-Abs:6660:reference,6660,IN-Abs,train,99e1e28700a4c9ad6dbab3563fe3de4b0549039a221f5093f48d6335fc9dbdf5,0,2,2776,673,3519,0.6496055399378141,0.243631973862648,18,False
IN-Abs:6660:reference:chunk-0001,IN-Abs:6660:reference,6660,IN-Abs,train,99e1e28700a4c9ad6dbab3563fe3de4b0549039a221f5093f48d6335fc9dbdf5,1,2,707,165,942,0.5408273977892739,0.2651481628417969,7,False
IN-Abs:6661:reference:chunk-0000,IN-Abs:6661:reference,6661,IN-Abs,train,a58e51dee654e949d9bb249d976dd090d2ac16c1d1262bf6f2d0c5d4173fcfdf,0,1,1178,468,1716,0.4867807504008798,0.26651760935783386,17,False
IN-Abs:6662:reference:chunk-0000,IN-Abs:6662:reference,6662,IN-Abs,train,bb58e4e54aea9c5cd9f9eb2403f0a4f0b0c96fecd4d682ce977c8d8ea9ec16d9,0,1,2600,865,3535,0.6690390358368555,0.2200598120689392,18,False
IN-Abs:6663:reference:chunk-0000,IN-Abs:6663:reference,6663,IN-Abs,train,c08fd59d2474a20f39b569284d125cd6201a1baf2cdc9a8c14b8a460cafc4057,0,1,2521,730,3321,0.6322485719408307,0.20752829313278198,21,False
IN-Abs:6664:reference:chunk-0000,IN-Abs:6664:reference,6664,IN-Abs,train,ab6507ef64c89712cecfb9883f31900018d7d66990626c9baf7381a1e5970442,0,2,2786,680,3536,0.634628994597329,0.34767740964889526,18,False
IN-Abs:6664:reference:chunk-0001,IN-Abs:6664:reference,6664,IN-Abs,train,ab6507ef64c89712cecfb9883f31900018d7d66990626c9baf7381a1e5970442,1,2,1953,220,2243,0.5694171835978826,0.3914574384689331,6,False
IN-Abs:6665:reference:chunk-0000,IN-Abs:6665:reference,6665,IN-Abs,train,387a35a6354c34c9fbb5d6218ed5f72f1cc0fd104f4e9506220e40401fa39853,0,1,1604,440,2114,0.612262521798794,0.3323925733566284,13,False
IN-Abs:6666:reference:chunk-0000,IN-Abs:6666:reference,6666,IN-Abs,train,4756553b7ec8c6d2d497384d3d81e680b25c7f7ca5b1e9c010dfeed326d1ad6b,0,2,2785,883,3738,0.6724227382378145,0.3189350366592407,22,False
IN-Abs:6666:reference:chunk-0001,IN-Abs:6666:reference,6666,IN-Abs,train,4756553b7ec8c6d2d497384d3d81e680b25c7f7ca5b1e9c010dfeed326d1ad6b,1,2,340,139,549,0.5821488499641418,0.3469005227088928,5,False
IN-Abs:6667:reference:chunk-0000,IN-Abs:6667:reference,6667,IN-Abs,train,54cbb31a6ebb77c1321d06a40a6d61e3cda51b8ff466a6ca79fedcc4af612cd3,0,3,2772,500,3342,0.5720757739618421,0.2332438975572586,16,False
IN-Abs:6667:reference:chunk-0001,IN-Abs:6667:reference,6667,IN-Abs,train,54cbb31a6ebb77c1321d06a40a6d61e3cda51b8ff466a6ca79fedcc4af612cd3,1,3,2794,985,3849,0.5445427606503169,0.2754706144332886,30,False
IN-Abs:6667:reference:chunk-0002,IN-Abs:6667:reference,6667,IN-Abs,train,54cbb31a6ebb77c1321d06a40a6d61e3cda51b8ff466a6ca79fedcc4af612cd3,2,3,189,143,402,0.5701861500740051,0.4850066304206848,5,False
IN-Abs:6669:reference:chunk-0000,IN-Abs:6669:reference,6669,IN-Abs,train,f450ad6ac5ad05048513b7656a449190e9f849bb7b8c76d25b4f1fa9386873bf,0,2,2796,992,3858,0.6281562969088554,0.2619968354701996,24,False
IN-Abs:6669:reference:chunk-0001,IN-Abs:6669:reference,6669,IN-Abs,train,f450ad6ac5ad05048513b7656a449190e9f849bb7b8c76d25b4f1fa9386873bf,1,2,1096,403,1569,0.5711357169426404,0.20051269233226776,13,False
IN-Abs:667:reference:chunk-0000,IN-Abs:667:reference,667,IN-Abs,train,8d3b3be919a380cac8bd4f526abbb80607d83da06332be5c91971a77a8ec5856,0,1,1870,342,2282,0.6691514700651169,0.45948994159698486,8,False
IN-Abs:6670:reference:chunk-0000,IN-Abs:6670:reference,6670,IN-Abs,train,bdef31436199c0878265752687bbc66c599208dcf7b688613167e68ee662bf3d,0,2,2781,542,3393,0.7538023665547371,0.5055733919143677,8,False
IN-Abs:6670:reference:chunk-0001,IN-Abs:6670:reference,6670,IN-Abs,train,bdef31436199c0878265752687bbc66c599208dcf7b688613167e68ee662bf3d,1,2,1513,308,1891,0.732412800192833,0.5696828365325928,4,False
IN-Abs:6671:reference:chunk-0000,IN-Abs:6671:reference,6671,IN-Abs,train,f3a77da6885febdd31046d6f53f47230b088f7fb27299d0b8036317b682c9f83,0,1,1062,325,1457,0.5384252870624716,0.23093710839748383,11,False
IN-Abs:6672:reference:chunk-0000,IN-Abs:6672:reference,6672,IN-Abs,train,4aa21d0f9f95c59a59f87e478e220d86f573bc5ed91696d45270994dc7c77603,0,2,2775,619,3464,0.5912929711242517,0.4155595898628235,24,False
IN-Abs:6673:reference:chunk-0000,IN-Abs:6673:reference,6673,IN-Abs,train,f16d4787243d6e0fb6e31f5024fef96e6bbe3097f9a8304c388b44aec59056ac,0,2,2798,327,3195,0.6271747152010599,0.23177623748779297,6,False
IN-Abs:6673:reference:chunk-0001,IN-Abs:6673:reference,6673,IN-Abs,train,f16d4787243d6e0fb6e31f5024fef96e6bbe3097f9a8304c388b44aec59056ac,1,2,2449,256,2775,0.5429693801062447,0.2046312391757965,7,False
IN-Abs:6674:reference:chunk-0000,IN-Abs:6674:reference,6674,IN-Abs,train,954844068600d13b9c0b8f1c0152310ec84a2f022621bee3b77ca365f45eecd3,0,1,2132,685,2887,0.5851503962820227,0.23761484026908875,22,False
IN-Abs:6675:reference:chunk-0000,IN-Abs:6675:reference,6675,IN-Abs,train,8d7884f02cd8b9b7b8b783e4909cccc1e0784fba554c33547e0460b92ed2d2a7,0,2,2773,583,3426,0.630771075685819,0.24622182548046112,15,False
IN-Abs:6675:reference:chunk-0001,IN-Abs:6675:reference,6675,IN-Abs,train,8d7884f02cd8b9b7b8b783e4909cccc1e0784fba554c33547e0460b92ed2d2a7,1,2,853,208,1131,0.6799368381500244,0.4638042449951172,5,False
IN-Abs:6676:reference:chunk-0000,IN-Abs:6676:reference,6676,IN-Abs,train,631d26e1918afddb735d4ec9b44be6545de90f125683559a927677a6a18a1a88,0,4,2785,833,3688,0.5598789957853464,0.233159601688385,26,False
IN-Abs:6676:reference:chunk-0001,IN-Abs:6676:reference,6676,IN-Abs,train,631d26e1918afddb735d4ec9b44be6545de90f125683559a927677a6a18a1a88,1,4,2527,364,2961,0.633126500248909,0.26054757833480835,10,False
IN-Abs:6676:reference:chunk-0002,IN-Abs:6676:reference,6676,IN-Abs,train,631d26e1918afddb735d4ec9b44be6545de90f125683559a927677a6a18a1a88,2,4,2770,713,3553,0.5771337416436937,0.3485327363014221,18,False
IN-Abs:6676:reference:chunk-0003,IN-Abs:6676:reference,6676,IN-Abs,train,631d26e1918afddb735d4ec9b44be6545de90f125683559a927677a6a18a1a88,3,4,1023,369,1462,0.7289360761642456,0.4298449158668518,6,False
IN-Abs:6677:reference:chunk-0000,IN-Abs:6677:reference,6677,IN-Abs,train,9cdeb250678ead3da940c73d4221d4760c8a57b83dc40b30756de9c6c3bab4a4,0,7,2777,621,3468,0.602119003948958,0.26492878794670105,23,False
IN-Abs:6677:reference:chunk-0001,IN-Abs:6677:reference,6677,IN-Abs,train,9cdeb250678ead3da940c73d4221d4760c8a57b83dc40b30756de9c6c3bab4a4,1,7,2777,28,2875,0.5681703090667725,0.5681703090667725,1,False
IN-Abs:6677:reference:chunk-0002,IN-Abs:6677:reference,6677,IN-Abs,train,9cdeb250678ead3da940c73d4221d4760c8a57b83dc40b30756de9c6c3bab4a4,2,7,2782,458,3310,0.8182504773139954,0.7748928070068359,5,False
IN-Abs:6677:reference:chunk-0003,IN-Abs:6677:reference,6677,IN-Abs,train,9cdeb250678ead3da940c73d4221d4760c8a57b83dc40b30756de9c6c3bab4a4,3,7,2740,338,3148,0.5862124174833298,0.3180846571922302,10,False
IN-Abs:6677:reference:chunk-0006,IN-Abs:6677:reference,6677,IN-Abs,train,9cdeb250678ead3da940c73d4221d4760c8a57b83dc40b30756de9c6c3bab4a4,6,7,901,490,1461,0.5498687733303417,0.2098866105079651,11,False
IN-Abs:668:reference:chunk-0000,IN-Abs:668:reference,668,IN-Abs,train,4f3bc7ac019cd3c646e7b80c704be6b7ec6ea91d8d4bccf53aad8c216f645b4f,0,4,2791,448,3309,0.628575167872689,0.2324824035167694,11,False
IN-Abs:668:reference:chunk-0001,IN-Abs:668:reference,668,IN-Abs,train,4f3bc7ac019cd3c646e7b80c704be6b7ec6ea91d8d4bccf53aad8c216f645b4f,1,4,2796,264,3130,0.6600768566131592,0.4460303783416748,5,False
IN-Abs:668:reference:chunk-0002,IN-Abs:668:reference,668,IN-Abs,train,4f3bc7ac019cd3c646e7b80c704be6b7ec6ea91d8d4bccf53aad8c216f645b4f,2,4,2795,73,2938,0.5195830861727396,0.23545098304748535,3,False
IN-Abs:668:reference:chunk-0003,IN-Abs:668:reference,668,IN-Abs,train,4f3bc7ac019cd3c646e7b80c704be6b7ec6ea91d8d4bccf53aad8c216f645b4f,3,4,1766,72,1908,0.6535689830780029,0.6073691248893738,2,False
IN-Abs:6680:reference:chunk-0000,IN-Abs:6680:reference,6680,IN-Abs,train,2f37d2fd8b50078b8976150a16236615912e9d2a946db6f86c2c8e7a00dabda1,0,3,2779,500,3349,0.6994691653685137,0.4579199552536011,11,False
IN-Abs:6680:reference:chunk-0001,IN-Abs:6680:reference,6680,IN-Abs,train,2f37d2fd8b50078b8976150a16236615912e9d2a946db6f86c2c8e7a00dabda1,1,3,2785,327,3182,0.6276144161820412,0.21137550473213196,8,False
IN-Abs:6680:reference:chunk-0002,IN-Abs:6680:reference,6680,IN-Abs,train,2f37d2fd8b50078b8976150a16236615912e9d2a946db6f86c2c8e7a00dabda1,2,3,1767,422,2259,0.6286525196499295,0.4747302234172821,9,False
IN-Abs:6682:reference:chunk-0000,IN-Abs:6682:reference,6682,IN-Abs,train,5b127258e4f6880facfaeb0d6506b5c8710c231573ee8baee09ae84a10e64301,0,1,2745,642,3457,0.6328390745016245,0.28546667098999023,13,False
IN-Abs:6683:reference:chunk-0000,IN-Abs:6683:reference,6683,IN-Abs,train,7da15e5f0f011578e6cdd2631968d87c01f12268581b499feaa6774e65508eaa,0,3,2768,586,3424,0.6992361491376703,0.5376424789428711,11,False
IN-Abs:6683:reference:chunk-0001,IN-Abs:6683:reference,6683,IN-Abs,train,7da15e5f0f011578e6cdd2631968d87c01f12268581b499feaa6774e65508eaa,1,3,2769,221,3060,0.7405132949352264,0.6696003675460815,4,False
IN-Abs:6683:reference:chunk-0002,IN-Abs:6683:reference,6683,IN-Abs,train,7da15e5f0f011578e6cdd2631968d87c01f12268581b499feaa6774e65508eaa,2,3,2346,240,2656,0.6246099323034286,0.47192397713661194,6,False
IN-Abs:6684:reference:chunk-0000,IN-Abs:6684:reference,6684,IN-Abs,train,ffe14d2088d774fb02249be611e03613838b23619f38d338e8f31a564dce3b2b,0,2,2799,711,3580,0.6272426694631577,0.3068704903125763,18,False
IN-Abs:6684:reference:chunk-0001,IN-Abs:6684:reference,6684,IN-Abs,train,ffe14d2088d774fb02249be611e03613838b23619f38d338e8f31a564dce3b2b,1,2,2793,1000,3863,0.5473174610071712,0.2217848300933838,36,True
IN-Abs:6685:reference:chunk-0000,IN-Abs:6685:reference,6685,IN-Abs,train,7438d3abd5acb80472972125e0285dacef96ec7b774da4c0bb6d0a330309a64f,0,3,2790,673,3533,0.641313244899114,0.2544281482696533,18,False
IN-Abs:6685:reference:chunk-0001,IN-Abs:6685:reference,6685,IN-Abs,train,7438d3abd5acb80472972125e0285dacef96ec7b774da4c0bb6d0a330309a64f,1,3,2761,56,2887,0.35341230034828186,0.2731349766254425,4,False
IN-Abs:6685:reference:chunk-0002,IN-Abs:6685:reference,6685,IN-Abs,train,7438d3abd5acb80472972125e0285dacef96ec7b774da4c0bb6d0a330309a64f,2,3,1497,152,1719,0.5306012749671936,0.46189314126968384,5,False
IN-Abs:6686:reference:chunk-0000,IN-Abs:6686:reference,6686,IN-Abs,train,097ffa644ad6d30a41090da8e65288e14bbcf6efd9782c40e524b1dcb3592bb3,0,2,2792,999,3861,0.5291923861554328,0.25397631525993347,47,True
