case_id,dataset,split,filename,judgment_member,judgment_encoding,judgment_hash,summary_count,judgment_characters,judgment_words,judgment_sentences,judgment_approx_tokens
3798,IN-Abs,train,3798.txt,dataset/IN-Abs/train-data/judgement/3798.txt,utf-8,cba352a7d095c59d35ac61a25e1a65b9f15f871439c1962f4787bd26962d1534,1,12075,2118,94,2753
3804,IN-Abs,train,3804.txt,dataset/IN-Abs/train-data/judgement/3804.txt,utf-8,5262ec44096161085b2a5ba304e0fe52e00e08ee4c594ae735bbe1eff0301cc8,1,12784,2208,120,2870
3807,IN-Abs,train,3807.txt,dataset/IN-Abs/train-data/judgement/3807.txt,utf-8,8d1db8e7cefc06c7ea69d555baba1ff7f36bfeaef3252f1c3cbf2a559af77480,1,32147,5854,241,7610
3809,IN-Abs,train,3809.txt,dataset/IN-Abs/train-data/judgement/3809.txt,utf-8,bcff6e924b4a957816cf0338d0fa225f7dd348f1a00bb26768cd154e68c7552f,1,4914,877,61,1140
3811,IN-Abs,train,3811.txt,dataset/IN-Abs/train-data/judgement/3811.txt,utf-8,4c72361658b9f77975c2c22e18579ff08bfb9b74dd20e5728543823b6086983c,1,20420,3670,193,4771
3813,IN-Abs,train,3813.txt,dataset/IN-Abs/train-data/judgement/3813.txt,utf-8,c6821501f5a6e541a1b421a30ef9ca12a351264f3ad8b00eb892957f3ff36ac1,1,8667,1475,70,1918
382,IN-Abs,train,382.txt,dataset/IN-Abs/train-data/judgement/382.txt,utf-8,aedb19d5600a98858d4815ad49cfce3cad9f5d4ab78e4c9f824d7e15a79bd922,1,42774,7396,256,9615
3831,IN-Abs,train,3831.txt,dataset/IN-Abs/train-data/judgement/3831.txt,utf-8,92a7d8704152084b29bb059d4d0ead312793cff2adca9c73ea1437650314aac9,1,25518,4297,206,5586
3836,IN-Abs,train,3836.txt,dataset/IN-Abs/train-data/judgement/3836.txt,utf-8,1f9a39ee27ff547451bc259bee7a4148fad6d30e5a50bf23699091397fc67ed1,1,98273,17009,502,22112
3842,IN-Abs,train,3842.txt,dataset/IN-Abs/train-data/judgement/3842.txt,utf-8,4b9a32810037cb4782e998f04bbe7248c133128303eac33aa1df6e0abb6796f7,1,69200,11807,459,15349
3851,IN-Abs,train,3851.txt,dataset/IN-Abs/train-data/judgement/3851.txt,utf-8,83434ba029f5200d31f5cdc4c85faae3f807d65414d1288aca2dbf060f2146b1,1,20495,3736,168,4857
3876,IN-Abs,train,3876.txt,dataset/IN-Abs/train-data/judgement/3876.txt,utf-8,43bb0b694f2a8f5c93b77ee755f2297c16734f436c3a3ed28ad9743868a1865b,1,22879,4141,326,5383
3886,IN-Abs,train,3886.txt,dataset/IN-Abs/train-data/judgement/3886.txt,utf-8,7e5cfc213cb65277f3cf15b115c72626a1b8591894ac30dc0578abf4665a4798,1,38687,6922,276,8999
3888,IN-Abs,train,3888.txt,dataset/IN-Abs/train-data/judgement/3888.txt,utf-8,28a6d31a4096f8179662fbd3aa57046688a87582503669ecfffaa9f343369d3e,1,35515,6295,234,8184
3892,IN-Abs,train,3892.txt,dataset/IN-Abs/train-data/judgement/3892.txt,utf-8,3d94ddb8931f30aa30ecbf8b2f54a4dddb05b60f876157151080e1c5c886770a,1,30557,5310,270,6903
3895,IN-Abs,train,3895.txt,dataset/IN-Abs/train-data/judgement/3895.txt,utf-8,d47a0e1edb6d321dfe46bfef53d9774419e0bb03e936b0a49c97cbc7005a4369,1,9191,1647,83,2141
3910,IN-Abs,train,3910.txt,dataset/IN-Abs/train-data/judgement/3910.txt,utf-8,f6c6d73d53bc509d002fa5d605bc6d024bb1ab10cc944afffef11337747a453b,1,9073,1613,76,2097
3912,IN-Abs,train,3912.txt,dataset/IN-Abs/train-data/judgement/3912.txt,utf-8,b414d42412aec36df9b3e650205233d211aa3be43e965c4c5cf588d741a4dacd,1,28051,4963,235,6452
3913,IN-Abs,train,3913.txt,dataset/IN-Abs/train-data/judgement/3913.txt,utf-8,bd4cbefa3d7132a0e1c561dfe751ebfb8d3e6a93a094da85b0512e33526f1427,1,9246,1637,69,2128
3914,IN-Abs,train,3914.txt,dataset/IN-Abs/train-data/judgement/3914.txt,utf-8,2dd1aa54609a7b0644e90345b2273bdb4b0aea8ecb771911966d5a261e3d7184,1,6002,1059,64,1377
3917,IN-Abs,train,3917.txt,dataset/IN-Abs/train-data/judgement/3917.txt,utf-8,7d5242a1b94054cb441a4758a853ef52381620b16fdf80fb7af35bc6b3b43971,1,17689,3260,230,4238
3920,IN-Abs,train,3920.txt,dataset/IN-Abs/train-data/judgement/3920.txt,utf-8,6d8c96707a497bfc3c9848490246ecdcc690487dc6bbd5fa1fdd2aff3529b684,1,19727,3396,141,4415
3921,IN-Abs,train,3921.txt,dataset/IN-Abs/train-data/judgement/3921.txt,utf-8,e7c363ea7d25f540eed337183155215f48cdcc808355ab4960e6914cfef32d2c,1,16938,3032,153,3942
3923,IN-Abs,train,3923.txt,dataset/IN-Abs/train-data/judgement/3923.txt,utf-8,7e372f85c55c54ed2cf69be8dbea43cd75c4ae03da2b303f4dc36ed28dd6c6bb,1,10979,1930,85,2509
3926,IN-Abs,train,3926.txt,dataset/IN-Abs/train-data/judgement/3926.txt,utf-8,8725a5c2c5e43e13cb64414c1b6d8e7b471ed4818a1794d50ad1b215b2d74597,1,11704,1978,92,2571
3928,IN-Abs,train,3928.txt,dataset/IN-Abs/train-data/judgement/3928.txt,utf-8,2bbf290122f084f7ddfd9fe5eca64c0203b0a38d7c9baddf6a24c10774e19f9d,1,7748,1376,58,1789
3930,IN-Abs,train,3930.txt,dataset/IN-Abs/train-data/judgement/3930.txt,utf-8,2218c7b4fd3a303329b7a63f440fef2425e17401b7f58061004b14cabcf27cd9,1,40445,7253,234,9429
3937,IN-Abs,train,3937.txt,dataset/IN-Abs/train-data/judgement/3937.txt,utf-8,044f1c7c2e1cddcae22340727e016ed337d044f6eeca686d6de9c0ba89d13184,1,14105,2380,82,3094
3946,IN-Abs,train,3946.txt,dataset/IN-Abs/train-data/judgement/3946.txt,utf-8,84cd57fff2d0c859ed01df9c36a0a74060818b3c7e19ed680a9712f416815235,1,21468,3870,156,5031
3953,IN-Abs,train,3953.txt,dataset/IN-Abs/train-data/judgement/3953.txt,utf-8,87b6f0d6f69588ddfbd5fa41fda30bb5c522a595f7865361af286722075be451,1,9961,1743,58,2266
396,IN-Abs,train,396.txt,dataset/IN-Abs/train-data/judgement/396.txt,utf-8,1c12c7cb449f028231787b8bec2bba938b413f0b071967711405b5ce66985cb0,1,10552,1910,89,2483
3971,IN-Abs,train,3971.txt,dataset/IN-Abs/train-data/judgement/3971.txt,utf-8,e710a36c9a13480e71bfbe344f32710aaf045020da75a2407753eb5f8114e7b9,1,8666,1532,59,1992
3986,IN-Abs,train,3986.txt,dataset/IN-Abs/train-data/judgement/3986.txt,utf-8,153085040504555ac19c81c66b72899a8485818c45db5e5ee9d4d516e3b180ac,1,15726,2874,120,3736
3997,IN-Abs,train,3997.txt,dataset/IN-Abs/train-data/judgement/3997.txt,utf-8,221b9796790e5800331cc562be35ecd2318bd945291e72c00d34684fc32edc4e,1,8079,1439,68,1871
3999,IN-Abs,train,3999.txt,dataset/IN-Abs/train-data/judgement/3999.txt,utf-8,55fa1bddc06f3eabe38a52332a3f5722e4db4318a3394779f6a60071ac636f0b,1,19442,3320,119,4316
4008,IN-Abs,train,4008.txt,dataset/IN-Abs/train-data/judgement/4008.txt,utf-8,1579e4699613810fed59d84d3e32fd96f7c1826df0a974802c5c43e1cdcc91ae,1,8229,1432,96,1862
4015,IN-Abs,train,4015.txt,dataset/IN-Abs/train-data/judgement/4015.txt,utf-8,558bebff29ec2abfe1c1c09872c582d1560398b2b5ba8e6681a2e523e8f33c72,1,11834,2070,83,2691
4021,IN-Abs,train,4021.txt,dataset/IN-Abs/train-data/judgement/4021.txt,utf-8,c19d7e281454289adc935115c42e7bdb1493d1dbe68a263233e79725c70ebb25,1,66110,11130,476,14469
4043,IN-Abs,train,4043.txt,dataset/IN-Abs/train-data/judgement/4043.txt,utf-8,40267cabc12d82046cfacc9efb97bdeb2f5d084ab50a67046314ccccf170fe5e,1,8541,1565,60,2034
4047,IN-Abs,train,4047.txt,dataset/IN-Abs/train-data/judgement/4047.txt,utf-8,20af3d2c8cd426fcc01a5113eadf95d5b7caef7e59b5c6c6a4c2b0805da5d7f3,1,8205,1420,61,1846
4048,IN-Abs,train,4048.txt,dataset/IN-Abs/train-data/judgement/4048.txt,utf-8,d9e18814520357b962c87bfa32827a323b7c0c994b7f0b76943e195b57c28823,1,21354,3670,156,4771
4053,IN-Abs,train,4053.txt,dataset/IN-Abs/train-data/judgement/4053.txt,utf-8,b5e4c6b245b5e4dffc85aa8298ff1f59cc3d46a44c3f95560b01673261fe4d67,1,39816,6743,250,8766
4058,IN-Abs,train,4058.txt,dataset/IN-Abs/train-data/judgement/4058.txt,utf-8,6dfc4bd9c0da327e93019fbdf245b516ba47c3da852645f12e57e73e0d618f98,1,16310,2801,126,3641
406,IN-Abs,train,406.txt,dataset/IN-Abs/train-data/judgement/406.txt,utf-8,0ba1b88be90459b6ef83a870485ac7694eda32390893cc3ef01433b5644c4e4d,1,21001,3613,157,4697
4060,IN-Abs,train,4060.txt,dataset/IN-Abs/train-data/judgement/4060.txt,utf-8,9b6d5f4492513cb75096ba5730c44ff1cd22594f4cb31636feeb27a7ab02c634,1,30275,5232,191,6802
4062,IN-Abs,train,4062.txt,dataset/IN-Abs/train-data/judgement/4062.txt,utf-8,218285f75973ea5d119d1dce5bb335560762c1780c5f8b0d8af192513b1c70b1,1,31487,5576,246,7249
4063,IN-Abs,train,4063.txt,dataset/IN-Abs/train-data/judgement/4063.txt,utf-8,928e2a95d7a5bf98a1518e53a637e0843fdee9a81987f3ede4db22519024ba30,1,62556,10651,340,13846
4067,IN-Abs,train,4067.txt,dataset/IN-Abs/train-data/judgement/4067.txt,utf-8,17f54f14d5ddeeff515f278eec9692255bd28c05e3f3249d645a8cc8c487330b,1,40414,7063,370,9182
4068,IN-Abs,train,4068.txt,dataset/IN-Abs/train-data/judgement/4068.txt,utf-8,9d074f966906d16b9b2919406d4d49fbcadd4d1195db1a885e076cee2854292f,1,3991,680,38,884
4070,IN-Abs,train,4070.txt,dataset/IN-Abs/train-data/judgement/4070.txt,utf-8,eb71aac907bfcf376f4b14d2b463e5e71aae61c6cdb123842e4227be08a5b93f,1,4306,739,39,961
4072,IN-Abs,train,4072.txt,dataset/IN-Abs/train-data/judgement/4072.txt,utf-8,5864d7f081d5ef7ca55904920497d65ec692dfdeeb46c8a9f0c877c69c38fa74,1,56372,10051,503,13066
4076,IN-Abs,train,4076.txt,dataset/IN-Abs/train-data/judgement/4076.txt,utf-8,b319299a8b6636880f4fc88746a42febf1103b607915f8b5d2107d73264e37e4,1,32241,5969,262,7760
4085,IN-Abs,train,4085.txt,dataset/IN-Abs/train-data/judgement/4085.txt,utf-8,7b96ad3af6d1d4fffc86c046d9be295ffc76404b7396d502c76edd46f7928372,1,18818,3377,118,4390
4089,IN-Abs,train,4089.txt,dataset/IN-Abs/train-data/judgement/4089.txt,utf-8,02e7634f71029501ef76b2f1ab7bbb77905e2257c6f1014626f99d281eb0de94,1,22878,3889,148,5056
4094,IN-Abs,train,4094.txt,dataset/IN-Abs/train-data/judgement/4094.txt,utf-8,adfc5968251a0050d75326ac8b78a79fd356445341ba854c62d5c560b3154169,1,28974,4936,186,6417
4118,IN-Abs,train,4118.txt,dataset/IN-Abs/train-data/judgement/4118.txt,utf-8,9839c10103abb16811878d36d3e0f5f88d4a525463b406922d0513d27e070437,1,18787,3222,118,4189
4124,IN-Abs,train,4124.txt,dataset/IN-Abs/train-data/judgement/4124.txt,utf-8,f89fef08d77c5ed9340dabbbaedf5670a41116d4f2b95ed5f3632c5f6fba1884,1,8313,1481,61,1925
4131,IN-Abs,train,4131.txt,dataset/IN-Abs/train-data/judgement/4131.txt,utf-8,995c434d236b6558d0c99d8cdaaf861b0984bf8b64410b98ed89d252fe0cff45,1,204287,34586,1520,44962
4134,IN-Abs,train,4134.txt,dataset/IN-Abs/train-data/judgement/4134.txt,utf-8,20970a141705b017adef5c46eecef1cd4c3248beeefb70327944da971c59c7a6,1,21969,3941,150,5123
414,IN-Abs,train,414.txt,dataset/IN-Abs/train-data/judgement/414.txt,utf-8,519ae5c14f46eaad266792f91bd7c5fa8675a396867f0471e6a74471b946f235,1,40877,7142,274,9285
4140,IN-Abs,train,4140.txt,dataset/IN-Abs/train-data/judgement/4140.txt,utf-8,980cc6b26bcfcf1e2859a4b73abe5ad846ac1a20ebc0dc86ee0304d99ec57276,1,13476,2289,107,2976
4142,IN-Abs,train,4142.txt,dataset/IN-Abs/train-data/judgement/4142.txt,utf-8,ae5fe1f8f142c813ce15c92526cfc75bde7366813c02aa4fd5cfd352bc1172f4,1,2550,437,28,568
4143,IN-Abs,train,4143.txt,dataset/IN-Abs/train-data/judgement/4143.txt,utf-8,a683974fc4392a4cc56a21e4af864876db99c80847c0dd7017b843f5c57a08e7,1,4029,697,41,906
4147,IN-Abs,train,4147.txt,dataset/IN-Abs/train-data/judgement/4147.txt,utf-8,ee36b38930b4d5ba4f22a2623b3a7b9af4e4ba84d7add776c0e809540fab3054,1,48377,8585,340,11160
4151,IN-Abs,train,4151.txt,dataset/IN-Abs/train-data/judgement/4151.txt,utf-8,81a5e976e380249b6d9d21aef927e965eab1777bc032d996c386034f6d6539e3,1,5946,1000,50,1300
416,IN-Abs,train,416.txt,dataset/IN-Abs/train-data/judgement/416.txt,utf-8,11ff749f8197ad3a4e861a74d82ced3df6e6fc566e0996191f8b9567add5b167,1,13332,2219,80,2885
4161,IN-Abs,train,4161.txt,dataset/IN-Abs/train-data/judgement/4161.txt,utf-8,ae38f4f1e201c708139d91456a4940cdffcc1f46e0efb8a3cfe33845f3461c1b,1,4065,658,39,855
4162,IN-Abs,train,4162.txt,dataset/IN-Abs/train-data/judgement/4162.txt,utf-8,d09b4642005063dcb3cc69893ecaa38d3a82ae7a30e46a22fc8dd2c8e768b0c4,1,20692,3542,143,4605
4163,IN-Abs,train,4163.txt,dataset/IN-Abs/train-data/judgement/4163.txt,utf-8,432262369c1823b5ac832cef15b03bd2bdb994d2ffd83ac2a509bd519d92964b,1,29344,4898,204,6367
4171,IN-Abs,train,4171.txt,dataset/IN-Abs/train-data/judgement/4171.txt,utf-8,db123f2b08e4b846cdc0910c607f9faf73496359998b1eecc50a2096b4372e7e,1,17084,3270,135,4251
4183,IN-Abs,train,4183.txt,dataset/IN-Abs/train-data/judgement/4183.txt,utf-8,b2eb7216dc50a3a5e653adee92c371614107ff512aa1f932cc4ed28df020b4d9,1,3271,594,37,772
4185,IN-Abs,train,4185.txt,dataset/IN-Abs/train-data/judgement/4185.txt,utf-8,2052f7de5f4e88ed9ae919b7676be5d1c139c9be95a4d30e2535b29ed8c79aed,1,37442,6402,229,8323
4189,IN-Abs,train,4189.txt,dataset/IN-Abs/train-data/judgement/4189.txt,utf-8,6208842dbe20d5519cea523872aaf57c07848cdee44f5a0b91d5cd97a052bf2c,1,25387,4331,198,5630
4199,IN-Abs,train,4199.txt,dataset/IN-Abs/train-data/judgement/4199.txt,utf-8,382c90f21a330c7222ac18817d33f0c4eec5d814d059d7b6f288bf4f1e74e008,1,33768,5639,263,7331
4204,IN-Abs,train,4204.txt,dataset/IN-Abs/train-data/judgement/4204.txt,utf-8,dc8203ae4e7bf9902f90fddbdecb8dd2e4c75ecfacdbbb8e7523e9330a9adfae,1,38181,6459,206,8397
4207,IN-Abs,train,4207.txt,dataset/IN-Abs/train-data/judgement/4207.txt,utf-8,3b5d9431e0ca94d53ec7399d20c062c3cd916ee203aa22ef3544eadbd2cbfe4f,1,63943,11657,548,15154
4209,IN-Abs,train,4209.txt,dataset/IN-Abs/train-data/judgement/4209.txt,utf-8,0af519ab32eafc2580072c1d2670073a40739c4ded85419e7a9ca3a037fc5bce,1,17389,3016,149,3921
4216,IN-Abs,train,4216.txt,dataset/IN-Abs/train-data/judgement/4216.txt,utf-8,2f96c6fa7664d02508a18d17f774c8409995c828e65540325a30252d672b4070,1,6674,1118,57,1453
422,IN-Abs,train,422.txt,dataset/IN-Abs/train-data/judgement/422.txt,utf-8,315a8023254a2b30159dbc0d8cdd779e130c860515f3c7d9351d306af8362a8f,1,44108,7754,246,10080
4222,IN-Abs,train,4222.txt,dataset/IN-Abs/train-data/judgement/4222.txt,utf-8,ce3c01727b67b5387a8a8bea873b2f5aafb93c6c6d986af5e8f25c1f41b8b5b8,1,33659,5481,221,7125
4228,IN-Abs,train,4228.txt,dataset/IN-Abs/train-data/judgement/4228.txt,utf-8,81ba05e53d652c7b5bd029d4a295a4a8d8a35f028ed2c8d418aadf23a476883f,1,15724,2713,117,3527
423,IN-Abs,train,423.txt,dataset/IN-Abs/train-data/judgement/423.txt,utf-8,e7ca4b5b5e314cd9d2c62ec3271ebd438702e26a29001e3d4571c00d2b0eef5f,1,51729,8989,329,11686
4231,IN-Abs,train,4231.txt,dataset/IN-Abs/train-data/judgement/4231.txt,utf-8,3c926d5e887180fe53842ff54bcd5a2975899009d3de7d59423915f68f66d37a,1,102785,17821,629,23167
4239,IN-Abs,train,4239.txt,dataset/IN-Abs/train-data/judgement/4239.txt,utf-8,e2d79202f193068813a0be8af3b1a64a74d332c36e4d8e91b9d327b486fa319b,1,50851,8673,299,11275
424,IN-Abs,train,424.txt,dataset/IN-Abs/train-data/judgement/424.txt,utf-8,40a6bfea3e254d3d4079af3b3bb08b677a38d7172102e9e3cf782fd0ee1ed1e6,1,33503,5735,221,7456
4246,IN-Abs,train,4246.txt,dataset/IN-Abs/train-data/judgement/4246.txt,utf-8,a75716090e2fdf95e081ae48b5c38b882d601d7f43921c6bce48bcc739624e9d,1,19460,3551,164,4616
4251,IN-Abs,train,4251.txt,dataset/IN-Abs/train-data/judgement/4251.txt,utf-8,d452ea99aeb18929f94a47685e07f033a9f50b4d7d668e6d286558a3e4213ac5,1,8708,1624,62,2111
4256,IN-Abs,train,4256.txt,dataset/IN-Abs/train-data/judgement/4256.txt,utf-8,2e44d58db4e23b969770b7db3f2e0ed4edc361899b1470b4d6627def77533a73,1,18926,3184,129,4139
4267,IN-Abs,train,4267.txt,dataset/IN-Abs/train-data/judgement/4267.txt,utf-8,8d9038e2947d82ca585545c2dd3a07eff4f986340d18bc778ebbda74053dc47f,1,302881,50760,1743,65988
4268,IN-Abs,train,4268.txt,dataset/IN-Abs/train-data/judgement/4268.txt,utf-8,0a74e0d54ea0609c13bed48b5a0af0bc6fbcd6c14837f4ce097740748d6e9268,1,28738,5225,167,6792
4273,IN-Abs,train,4273.txt,dataset/IN-Abs/train-data/judgement/4273.txt,utf-8,7f29f6580394bfce81cebe51a2865dc4b17df2dbbc4ddd13bfe0a65c1a9a0a07,1,9465,1571,65,2042
4276,IN-Abs,train,4276.txt,dataset/IN-Abs/train-data/judgement/4276.txt,utf-8,0bcb492b89cec64ba96eaa0a6eb469dbd2e5e7bb17bbf7d3af06b29698a0331a,1,20053,3434,92,4464
4277,IN-Abs,train,4277.txt,dataset/IN-Abs/train-data/judgement/4277.txt,utf-8,f91f5c55da5b62849714fce43e4dc18d2eaadce7722458e249e002e1f883868e,1,8811,1584,39,2059
4278,IN-Abs,train,4278.txt,dataset/IN-Abs/train-data/judgement/4278.txt,utf-8,1c34b602dd3ff64462ec893f6c9a3f379a2fcdc0d9dfc3a83cc63277ba48cbb2,1,28254,5090,140,6617
428,IN-Abs,train,428.txt,dataset/IN-Abs/train-data/judgement/428.txt,utf-8,b1421baf5fca287cdb309549ff11d02cab175387296fe9be9c72ef73d1a60317,1,13200,2288,79,2974
4286,IN-Abs,train,4286.txt,dataset/IN-Abs/train-data/judgement/4286.txt,utf-8,efc3925204b3ed60d5372e20e56e246e75acdaa4a9a6e12d64094fadb8f11ad4,1,17088,3034,142,3944
4287,IN-Abs,train,4287.txt,dataset/IN-Abs/train-data/judgement/4287.txt,utf-8,192878361fa3e2d9c8845bd9bd6e0327f48318fd6d2d1e70bada45a4ad53c546,1,38595,6653,144,8649
4291,IN-Abs,train,4291.txt,dataset/IN-Abs/train-data/judgement/4291.txt,utf-8,94127945b2e43b801826b91bd6b7d1d2f9e8860cf421809aff0b10bc3dc5227f,1,25313,4564,164,5933
431,IN-Abs,train,431.txt,dataset/IN-Abs/train-data/judgement/431.txt,utf-8,79fe5d1d194f6e9bcb242f599ee3c982dbbc5d8ae9ccf8a8a47ac8250868f321,1,19399,3466,163,4506
4310,IN-Abs,train,4310.txt,dataset/IN-Abs/train-data/judgement/4310.txt,utf-8,32e1dfb4ba0b01c4534d24381a81a4a557724e73a0115b6f48ae2f9152826c8c,1,19713,3294,138,4282
4324,IN-Abs,train,4324.txt,dataset/IN-Abs/train-data/judgement/4324.txt,utf-8,9b87c0cd2df5ab4509b45f095d4686476b461e705285afdc2f90f288a0afb23b,1,185971,30409,1170,39532
4326,IN-Abs,train,4326.txt,dataset/IN-Abs/train-data/judgement/4326.txt,utf-8,cf1c72e7175d456e1b89106a13f1402c7140478618b275238e9d303c4b77d396,1,17497,3011,123,3914
4347,IN-Abs,train,4347.txt,dataset/IN-Abs/train-data/judgement/4347.txt,utf-8,0847f11a2c27c1d5042757dc78994c32bea51ee182c234ee7c3b9fd26c4dc9da,1,40917,7027,317,9135
4352,IN-Abs,train,4352.txt,dataset/IN-Abs/train-data/judgement/4352.txt,utf-8,4932ba3122684d2f61580839212f077b4e79b2d34dc21193a89114a3592e123f,1,59965,10181,526,13235
4353,IN-Abs,train,4353.txt,dataset/IN-Abs/train-data/judgement/4353.txt,utf-8,68bfd5a4a4d2340cadf06ac4c9614807785ec60086ce6809d036792bc52d02a7,1,14852,2738,129,3559
4367,IN-Abs,train,4367.txt,dataset/IN-Abs/train-data/judgement/4367.txt,utf-8,e208c760572992dd9d2881b34591213028fdc7f46d3cf32517c154eed090015c,1,4658,784,43,1019
437,IN-Abs,train,437.txt,dataset/IN-Abs/train-data/judgement/437.txt,utf-8,d82f149e4f3f31258195b75453be527afdf51082d058d2572987d63b55bba8bb,1,19071,3292,106,4280
4390,IN-Abs,train,4390.txt,dataset/IN-Abs/train-data/judgement/4390.txt,utf-8,2a56db7b33a747632f078bbc0a0ed0e8fd3026a1921ccd8f17a1f2e8652adff5,1,4671,826,34,1074
4396,IN-Abs,train,4396.txt,dataset/IN-Abs/train-data/judgement/4396.txt,utf-8,fd10eb1eb7bbf991ef32c7e52b14b40cdd7316539f9ef1d12abb0cab85008780,1,4444,795,57,1034
4401,IN-Abs,train,4401.txt,dataset/IN-Abs/train-data/judgement/4401.txt,utf-8,faa74284604ca53eda369eac9917649eeaf834478e27b01b121ada77f7380f0b,1,10006,1765,96,2294
4416,IN-Abs,train,4416.txt,dataset/IN-Abs/train-data/judgement/4416.txt,utf-8,80176a8eed7aa928e6c911c6c5c73d8f240eb943416cac10d14c28f13ae14f3b,1,17733,3053,112,3969
4428,IN-Abs,train,4428.txt,dataset/IN-Abs/train-data/judgement/4428.txt,utf-8,64b3b2100bc6e62b6a52c4917ee1f9cb188dcf402a4ba61207945fa693bdcec6,1,19364,3352,147,4358
4433,IN-Abs,train,4433.txt,dataset/IN-Abs/train-data/judgement/4433.txt,utf-8,38cad20a73118e40d7c0a459315eb23f2e2ae6b9779cfe2bcbbb3c03934a255b,1,21793,3762,134,4891
4438,IN-Abs,train,4438.txt,dataset/IN-Abs/train-data/judgement/4438.txt,utf-8,932191ef58c1188f6c582b4f17e1383db7361d4a4ed9c65eef3794e4a4b19847,1,20090,3339,153,4341
4443,IN-Abs,train,4443.txt,dataset/IN-Abs/train-data/judgement/4443.txt,utf-8,8f9e4709c5ea2cf5ae48a46235945f41ef438e1a13cb7c74b5588c17263d9092,1,21778,4009,139,5212
4472,IN-Abs,train,4472.txt,dataset/IN-Abs/train-data/judgement/4472.txt,utf-8,e67215ca05b1e44678ae5feb8b6df3a76ac16b0dab2f09269a13cd625b3de45c,1,109386,18735,531,24356
448,IN-Abs,train,448.txt,dataset/IN-Abs/train-data/judgement/448.txt,utf-8,3d9703fd61c6ff612020124f25e36b255cc5fec7957985c3d3965a602f26fe1b,1,14571,2511,87,3264
4486,IN-Abs,train,4486.txt,dataset/IN-Abs/train-data/judgement/4486.txt,utf-8,4df56c8732515cff379a4dd6630736323c90192e6c47d60df62316c69fb3b6a3,1,81665,13665,380,17764
4493,IN-Abs,train,4493.txt,dataset/IN-Abs/train-data/judgement/4493.txt,utf-8,2942ae6dd67edc98ca15345f1b349f4c6c37fecefd82be952c3612dfcbc97231,1,5074,912,33,1186
4494,IN-Abs,train,4494.txt,dataset/IN-Abs/train-data/judgement/4494.txt,utf-8,53424e1868c73aa4faebdf2b200de523d2c9442bf47b5e4a7084bdfefe5a8bb9,1,41281,7268,221,9448
4496,IN-Abs,train,4496.txt,dataset/IN-Abs/train-data/judgement/4496.txt,utf-8,6a71beb1002d21eab987d07d5ef377d23d62bb898e7acabfd550fa5e1ce56c36,1,198093,33836,1033,43987
4515,IN-Abs,train,4515.txt,dataset/IN-Abs/train-data/judgement/4515.txt,utf-8,2e04c2ef742bbf50de73d41dca16112036ad6f9337c2597d85fd67ee17dd8c16,1,57397,9981,347,12975
4525,IN-Abs,train,4525.txt,dataset/IN-Abs/train-data/judgement/4525.txt,utf-8,ab73e4e312eb258ac3c8a9be9fdd4098ac4ddbd422bdb078a333d6c952329490,1,16930,2927,116,3805
454,IN-Abs,train,454.txt,dataset/IN-Abs/train-data/judgement/454.txt,utf-8,0f29b90d0d8bd8c3c3241ba51167a0f36f70a2e765eebf7e72086eda44ada6d5,1,29262,4988,180,6484
4548,IN-Abs,train,4548.txt,dataset/IN-Abs/train-data/judgement/4548.txt,utf-8,c5f24a6caab37a9ca96cc81f0650fe06228cde5ead9eef03c997583bb8fe025d,1,10801,1792,77,2330
455,IN-Abs,train,455.txt,dataset/IN-Abs/train-data/judgement/455.txt,utf-8,0c726ccb933ac16827b64bd75c2ffffd8d7c94cf9715c32bbc7450206af4f86f,1,14929,2594,117,3372
4550,IN-Abs,train,4550.txt,dataset/IN-Abs/train-data/judgement/4550.txt,utf-8,debfc6e606b8b9866db3a819de630410dd2b8283ab371be11aa00216fb8eaa17,1,22297,3851,125,5006
4576,IN-Abs,train,4576.txt,dataset/IN-Abs/train-data/judgement/4576.txt,utf-8,4ce462689a2ad3f3fa959cbea924c174595ec68208d9caf31ee648f2d772f5b4,1,47373,7958,246,10345
4577,IN-Abs,train,4577.txt,dataset/IN-Abs/train-data/judgement/4577.txt,utf-8,cccd388c625ba28b753bda3b7c6e6996c2ba44ae3d62dc50e4d70351cd585228,1,70781,11692,517,15200
4578,IN-Abs,train,4578.txt,dataset/IN-Abs/train-data/judgement/4578.txt,utf-8,1d011a4e3af962cc16086dff8681466ef6e26bc6df1e765a1e62fea919ad942a,1,16006,2870,131,3731
4579,IN-Abs,train,4579.txt,dataset/IN-Abs/train-data/judgement/4579.txt,utf-8,4e81671a84934adaa3124c774da64281af44a027130fa6312d0111494673c147,1,1445,256,19,333
4587,IN-Abs,train,4587.txt,dataset/IN-Abs/train-data/judgement/4587.txt,utf-8,6cd9222857868f7cd5d09f61fc09e47936489219c16f77a6d779540cab10fd55,1,10319,1838,101,2389
4589,IN-Abs,train,4589.txt,dataset/IN-Abs/train-data/judgement/4589.txt,utf-8,9934f670aec8cbef39be17b976893089776b26edc4c6638a7c9342bae2f1f8fe,1,21942,3995,234,5194
4591,IN-Abs,train,4591.txt,dataset/IN-Abs/train-data/judgement/4591.txt,utf-8,8019198bf8815aa5170668e78ba671b48261d79f9ceb914aff073177faf2bb6a,1,10395,1777,78,2310
