pair_id,case_id,dataset,split,author,judgment_member,summary_member,judgment_hash,summary_hash,judgment_characters,judgment_words,judgment_sentences,judgment_approx_tokens,summary_characters,summary_words,summary_sentences,summary_approx_tokens,compression_ratio_words,combined_approx_tokens
UK-Abs:train:uksc-2012-0193:nan,uksc-2012-0193,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2012-0193.txt,dataset/UK-Abs/train-data/summary/uksc-2012-0193.txt,01e6ccf9e3363d0e58fb91b4aaa4a8c0e913f9ea713b2e33b3726e9f14a39ccf,66b6e67ba90b7d3b35ff9f79afd0e5bacf476d546dd6268cd0b2d74fb9fd44ba,39002,6710,258,8723,6371,1110,40,1443,0.16542473919523099,10166
UK-Abs:train:uksc-2012-0196:nan,uksc-2012-0196,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2012-0196.txt,dataset/UK-Abs/train-data/summary/uksc-2012-0196.txt,19567b844514a04c498ba581dfc2a0a848e60720cb45683934c041ac37cf5a56,118a10c83fd5b7440d69e5c8674ab98428057f9716bc250c8f80d966cd7834f3,61449,10343,310,13446,7955,1360,46,1768,0.13148989654839022,15214
UK-Abs:train:uksc-2012-0198:nan,uksc-2012-0198,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2012-0198.txt,dataset/UK-Abs/train-data/summary/uksc-2012-0198.txt,214be90a51530a54f6dbdca28c71f27c29dd191454d747925b05f84c1810c512,847f179c0a195c9c1ce56d1ced30e882bf40f020f6a66985a2b24f010b2fd1e6,30228,5152,178,6698,8126,1346,58,1750,0.26125776397515527,8448
UK-Abs:train:uksc-2012-0204:nan,uksc-2012-0204,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2012-0204.txt,dataset/UK-Abs/train-data/summary/uksc-2012-0204.txt,59ffb2928fccdcb1a3090320f9b9835d94933db23ea7b9dd448ac5a39ebeb91f,d8a3679aab234b6d1edbeb8d0afde9c0b56f800f56942ff37608c1941a0d2dd7,59749,9699,344,12609,4925,817,37,1062,0.08423548819465924,13671
UK-Abs:train:uksc-2012-0207:nan,uksc-2012-0207,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2012-0207.txt,dataset/UK-Abs/train-data/summary/uksc-2012-0207.txt,42db5aacfbd0a5cd98e2adfa4ade60aaf259ce380a8fdc2b2d80a23e9c7ea02c,f19c22a31d32104c8d47856882d2bb7f43ac07dcf9b8df8317abff835bc74d8f,57476,10039,295,13051,7031,1229,41,1598,0.12242255204701663,14649
UK-Abs:train:uksc-2012-0208:nan,uksc-2012-0208,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2012-0208.txt,dataset/UK-Abs/train-data/summary/uksc-2012-0208.txt,42db5aacfbd0a5cd98e2adfa4ade60aaf259ce380a8fdc2b2d80a23e9c7ea02c,f19c22a31d32104c8d47856882d2bb7f43ac07dcf9b8df8317abff835bc74d8f,57476,10039,295,13051,7031,1229,41,1598,0.12242255204701663,14649
UK-Abs:train:uksc-2012-0209:nan,uksc-2012-0209,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2012-0209.txt,dataset/UK-Abs/train-data/summary/uksc-2012-0209.txt,3c1f58930eaab369968593139a15f0f5e88a7e4b7041e40b980a614915ec9338,2a6169fb4ab702be6d14e22c7ad98755a3e336ff289cca76ad77ec6bbd28ece3,30179,5000,145,6500,5504,921,33,1197,0.1842,7697
UK-Abs:train:uksc-2012-0217:nan,uksc-2012-0217,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2012-0217.txt,dataset/UK-Abs/train-data/summary/uksc-2012-0217.txt,6718ff242dc17fad12cee65065fb6a31797c61f0eaf91db7967920d5e9d22c06,2771eb8c072545b524bc850de895a23898aba18389c48a85dd8841a88445d4b6,50932,8611,280,11194,7548,1267,51,1647,0.14713738241783764,12841
UK-Abs:train:uksc-2012-0225:nan,uksc-2012-0225,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2012-0225.txt,dataset/UK-Abs/train-data/summary/uksc-2012-0225.txt,de8b01e9672b0b460915231f75cc67b37dcd256e9741d830d30e4b77bcd1cd3d,22f9dc0c26950f8f4e6cbf3daba7bf6950919930a7865f48a799b21ca0f7949a,52187,8945,299,11628,6219,1064,39,1383,0.1189491335941867,13011
UK-Abs:train:uksc-2012-0226:nan,uksc-2012-0226,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2012-0226.txt,dataset/UK-Abs/train-data/summary/uksc-2012-0226.txt,6ad931790e9ea64110834c461f082e1496d3f868ba4a8d1938b56a411ce85d47,4e856e87e30c4ec0bca82f09c04226bfd62916416f7266b62d0d6045c254d6ea,46794,8060,215,10478,5346,927,31,1205,0.11501240694789082,11683
UK-Abs:train:uksc-2012-0229:nan,uksc-2012-0229,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2012-0229.txt,dataset/UK-Abs/train-data/summary/uksc-2012-0229.txt,866680f27ca2fedec261c8c2c992e262b701564904cbc15d78139f000c76a113,a779146af51ec87ea1d6855cd460c5b90f1bf6fa4fcd52060cb689d332d23f04,47365,8310,324,10803,5781,1019,37,1325,0.12262334536702768,12128
UK-Abs:train:uksc-2012-0234:nan,uksc-2012-0234,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2012-0234.txt,dataset/UK-Abs/train-data/summary/uksc-2012-0234.txt,55ee2a3774d87d31765196adcac587e641c521e6dfab2c754d8b8fdc9debcf53,aa5cfbf1a322ebcbcdb9b11b54c2e60e3a481528c97070db425f505177438223,63629,10864,320,14123,8207,1381,43,1795,0.12711708394698085,15918
UK-Abs:train:uksc-2012-0245:nan,uksc-2012-0245,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2012-0245.txt,dataset/UK-Abs/train-data/summary/uksc-2012-0245.txt,33cb9c2b4b72fc360c4e081a2f0279d47a05aaffa7bca3390399c67d217bb2f8,a8a4eed8146282ae59c05f7b0086fc2e9d3e1fb132735b60b259cf4f682515f1,89541,14879,414,19343,6540,1098,34,1427,0.07379528194099066,20770
UK-Abs:train:uksc-2012-0248:nan,uksc-2012-0248,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2012-0248.txt,dataset/UK-Abs/train-data/summary/uksc-2012-0248.txt,b2ab1cb838c3f368af7838586310b7ef33c4d9fc2f7ff7718b21146ea8e16f94,a8a4eed8146282ae59c05f7b0086fc2e9d3e1fb132735b60b259cf4f682515f1,89451,14933,405,19413,6540,1098,34,1427,0.07352842697381638,20840
UK-Abs:train:uksc-2012-0257:nan,uksc-2012-0257,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2012-0257.txt,dataset/UK-Abs/train-data/summary/uksc-2012-0257.txt,35230af486ac1b2ce308cf1c9ea0c389ea6b9c462a388c07015509581fe0e96e,573945222971379945f70a9c6382ce666a9598a28a964bb7090c383770f54843,35435,6294,200,8182,4525,799,31,1039,0.126946298061646,9221
UK-Abs:train:uksc-2012-0259:nan,uksc-2012-0259,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2012-0259.txt,dataset/UK-Abs/train-data/summary/uksc-2012-0259.txt,c903dad3ca6ef5c2a5e61ca70b969b894990df0053800d4b2d1cc3395b100943,727960cfa6b4b1fb9d9ee48bff8c404fac50b6bd0cf3f3527f76fc175d757508,197371,33844,963,43997,8361,1429,40,1858,0.04222314147263917,45855
UK-Abs:train:uksc-2012-0263:nan,uksc-2012-0263,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2012-0263.txt,dataset/UK-Abs/train-data/summary/uksc-2012-0263.txt,ba011dd7be64311a9b543ff1579b700dde765dd12af23930a77b37e09ca4742d,e77e4cb4a8013fe764fbc017ff52ca4cf7370cfba7a574a4a6cc9ab1d322c367,40115,7061,252,9179,6197,1068,42,1388,0.15125336354623992,10567
UK-Abs:train:uksc-2012-0272:nan,uksc-2012-0272,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2012-0272.txt,dataset/UK-Abs/train-data/summary/uksc-2012-0272.txt,bcd404958ebacf5bfffc93628fc33f1ffdfde9671a231712f85cb519d8b26e96,d20ca33c08a5797e52d002865c4d93dec8996b793f1f78b76e464e5086dfbdfc,60900,10249,329,13324,6781,1177,41,1530,0.11484047224119426,14854
UK-Abs:train:uksc-2012-0276:nan,uksc-2012-0276,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2012-0276.txt,dataset/UK-Abs/train-data/summary/uksc-2012-0276.txt,a4f07e6c2b466d6133f47384c7b3f971bf694c5437ce61953cb6df38ea05faf9,0816f2fc2d3a401c3c4915d718c6b309575b4e34b3c5bab5a1497376b2808515,23253,4077,119,5300,7186,1236,43,1607,0.3031640912435614,6907
UK-Abs:train:uksc-2012-0279:nan,uksc-2012-0279,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2012-0279.txt,dataset/UK-Abs/train-data/summary/uksc-2012-0279.txt,85a7a947fb0fd32365df2fa65f5509fb408aad312bf19199dc44162e7dd73e65,c1a0e4a99ee2a1b76b583d25c21ed74f8171dba8bc43a43fb81afa73dec8d246,46435,8022,218,10429,6641,1132,35,1472,0.1411119421590626,11901
UK-Abs:train:uksc-2013-0004:nan,uksc-2013-0004,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2013-0004.txt,dataset/UK-Abs/train-data/summary/uksc-2013-0004.txt,2aac07610f20cbfb66f7b364414155e5c2ad6b40f2c376ce84d28788e9e97437,c43b3f1f797d171cd30d476d7db356e2c24cec2d45205eb73bff14953732c120,124138,21518,702,27973,6298,1042,32,1355,0.04842457477460731,29328
UK-Abs:train:uksc-2013-0022:nan,uksc-2013-0022,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2013-0022.txt,dataset/UK-Abs/train-data/summary/uksc-2013-0022.txt,b59fee4b326c1486ba02b58f2836ef904be97e7a3fb75d5e80850d42cd5b84db,83b6139bb839aba2a33f909479748522923392235e2d144ab9ac5c4ef6ed0c9c,212292,36707,1179,47719,8800,1544,45,2007,0.042062821805105295,49726
UK-Abs:train:uksc-2013-0024:nan,uksc-2013-0024,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2013-0024.txt,dataset/UK-Abs/train-data/summary/uksc-2013-0024.txt,d4164fa6c7ca96fb7c586f71d46044013a12ecb71868690824ba07936ccd22e4,e0290ba5cefffd06b11097e0e0abfe8002a4f3e7dde4ed77f5f90eb7a2111418,144531,25194,784,32752,6371,1075,47,1398,0.042668889418115426,34150
UK-Abs:train:uksc-2013-0025:nan,uksc-2013-0025,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2013-0025.txt,dataset/UK-Abs/train-data/summary/uksc-2013-0025.txt,d4164fa6c7ca96fb7c586f71d46044013a12ecb71868690824ba07936ccd22e4,e0290ba5cefffd06b11097e0e0abfe8002a4f3e7dde4ed77f5f90eb7a2111418,144531,25194,784,32752,6371,1075,47,1398,0.042668889418115426,34150
UK-Abs:train:uksc-2013-0033:nan,uksc-2013-0033,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2013-0033.txt,dataset/UK-Abs/train-data/summary/uksc-2013-0033.txt,2bacf43448b34d96cf5bbb6ae22b021909423a93ec103a2f4bb547e1dcb35ff6,d4ef6c8cb61f76c492c5e9b040bee67995c904c97ffcd3a3d1df1aab0bb102b7,28858,4980,146,6474,4635,800,29,1040,0.1606425702811245,7514
UK-Abs:train:uksc-2013-0035:nan,uksc-2013-0035,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2013-0035.txt,dataset/UK-Abs/train-data/summary/uksc-2013-0035.txt,f71ded81ec348d4d77ff567a5fe5a31a65c3145dcc5d904dffd89cee6aae7868,cbfaed896f40dbed52b972d3e9fa1558fb1271a25bf19f68d66c6dda6fd22353,70540,12359,346,16067,6005,1064,33,1383,0.08609110769479732,17450
UK-Abs:train:uksc-2013-0038:nan,uksc-2013-0038,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2013-0038.txt,dataset/UK-Abs/train-data/summary/uksc-2013-0038.txt,bb6dea45e0302b9565dbdcdd9caccb9eb173cf0242ea3cef22a8a01a0dc5ce4b,b843d797cde6595b5a260219cb91698b059af09f8a0650e5cc3929c583b951d2,32713,5899,174,7669,6692,1198,34,1557,0.2030852686896084,9226
UK-Abs:train:uksc-2013-0040:nan,uksc-2013-0040,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2013-0040.txt,dataset/UK-Abs/train-data/summary/uksc-2013-0040.txt,cbe7e5568ff0f435d6b70e1463e37b84a41366e6115f3289fae068eb074b06f2,0b496b58f9ef4facd6270c53644669ac63339b89fc9ae427a4a51158bab8c018,52877,9053,315,11769,5414,919,33,1195,0.10151331050480504,12964
UK-Abs:train:uksc-2013-0043:nan,uksc-2013-0043,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2013-0043.txt,dataset/UK-Abs/train-data/summary/uksc-2013-0043.txt,19137367f4783067682100d01ce26e045a1676ea609303ced9133ed27b0bd91e,ee0840b5563926fa28d8354caffc453c8ff162e087df5ed2283a4a5d1f60eff4,149637,25721,992,33437,7195,1202,37,1563,0.0467322421367754,35000
UK-Abs:train:uksc-2013-0046:nan,uksc-2013-0046,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2013-0046.txt,dataset/UK-Abs/train-data/summary/uksc-2013-0046.txt,9fc340cc8f77f6bae429bdae408f2e60d45a9d6a62a69b4c7fad240d730594c5,ba4b67d6d73aa7fad0efc7a06ce8feee110c0e94cf10a832a03d784b3ba908ee,40201,6587,241,8563,9964,1604,55,2085,0.2435099438287536,10648
UK-Abs:train:uksc-2013-0048:nan,uksc-2013-0048,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2013-0048.txt,dataset/UK-Abs/train-data/summary/uksc-2013-0048.txt,95e354267e27948af07a5810415fc9beabd0dc0c57524090e7d2b0b573483d4f,f5c0d60e8e26044e443442026c0b8de4dd3d32ff17b1d5d507936d0e00448b91,156430,26413,713,34337,6093,1027,41,1335,0.03888236853064779,35672
UK-Abs:train:uksc-2013-0049:nan,uksc-2013-0049,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2013-0049.txt,dataset/UK-Abs/train-data/summary/uksc-2013-0049.txt,a65d6adfa4fb0dd4994a932a2cb210c81cc7ef1690ba413c0b36092204430c31,cd48cc74994c0f825e8e2c00de15256c49a64c955694adbd2f7ac4a9d856d2f5,53616,9421,235,12247,8242,1432,44,1862,0.15200084916675513,14109
UK-Abs:train:uksc-2013-0052:nan,uksc-2013-0052,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2013-0052.txt,dataset/UK-Abs/train-data/summary/uksc-2013-0052.txt,91cc18cbc663b6777916666e430ca31e8d82cbda50c2a48860e3663fbae2f82c,5d7233ec39b9ad00b786bd29d593e332ad16dd701d3d0c186e42a211b7901aef,109808,18682,654,24287,6476,1086,40,1412,0.05813082111123006,25699
UK-Abs:train:uksc-2013-0054:nan,uksc-2013-0054,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2013-0054.txt,dataset/UK-Abs/train-data/summary/uksc-2013-0054.txt,04b738337997a7ff0c987c8586b24860cf1c4da947d835c4375a31a685f9f586,7b15b05931681745a356c04def175a04ebc3dd4ac908d628954c674215f1e3e4,74188,13041,471,16953,6357,1093,36,1421,0.08381259105896786,18374
UK-Abs:train:uksc-2013-0064:nan,uksc-2013-0064,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2013-0064.txt,dataset/UK-Abs/train-data/summary/uksc-2013-0064.txt,d6066f404f9f1c6ebfe6bf276051e8911779b525228e29ab88f35c229841929d,93dc6ff7f9c2bbca6dddf66529b68586e499ebb7f5fe70fc2df5ff3c9800be75,61796,10462,297,13601,7619,1209,47,1572,0.11556107818772701,15173
UK-Abs:train:uksc-2013-0068:nan,uksc-2013-0068,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2013-0068.txt,dataset/UK-Abs/train-data/summary/uksc-2013-0068.txt,f8857f1a87b8416a5a53e2e30db7804fa4d20f645b14fa96183ed50976d57014,f33f1de206b0ca66fb7153d0217a1c9d285fe46141e88aafa8a6f82cc890215e,94889,16398,496,21317,5826,1040,39,1352,0.06342236858153433,22669
UK-Abs:train:uksc-2013-0072:nan,uksc-2013-0072,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2013-0072.txt,dataset/UK-Abs/train-data/summary/uksc-2013-0072.txt,9d67a8be27b7dee714df1e1d77ff19a7da6fd5368a4e7f1c203ccec4a097c48f,0a098b370367901e42ad1c82d3ffc763caf388bdf8adabc93557c1d47f107be2,67758,11508,312,14960,6693,1114,38,1448,0.09680222453945082,16408
UK-Abs:train:uksc-2013-0090:nan,uksc-2013-0090,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2013-0090.txt,dataset/UK-Abs/train-data/summary/uksc-2013-0090.txt,c59960b5ebf6d316d70548efbef97712d641bc68d2198eaf3158f38ce1283e4a,5c761e1916a96814dd479a9615a15b42f272ec38a76ae0e8ec2b8926c86f6f52,107026,17742,578,23065,7069,1176,47,1529,0.06628339533310788,24594
UK-Abs:train:uksc-2013-0094:nan,uksc-2013-0094,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2013-0094.txt,dataset/UK-Abs/train-data/summary/uksc-2013-0094.txt,3f4b6c02c7252f8fa6cabba0425b9b7f25841a7e4c66c6504cea252b64612afd,872b47ff2e7dabfd4c62a21718b4b3780a0707aa96f910e80b2af9d3940b46e3,56585,9597,316,12476,5655,906,36,1178,0.09440450140668959,13654
UK-Abs:train:uksc-2013-0098:nan,uksc-2013-0098,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2013-0098.txt,dataset/UK-Abs/train-data/summary/uksc-2013-0098.txt,5d9fe9f10e4cf77b03a2118a4327c75c09d7463fc9d815a35fc5833cfc3a6731,0443bc51248cc5c3441777ce7411d4e42c367e1ceef45184b9fd72957f41da82,210037,34931,1328,45410,5541,914,33,1188,0.026165869857719504,46598
UK-Abs:train:uksc-2013-0099:nan,uksc-2013-0099,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2013-0099.txt,dataset/UK-Abs/train-data/summary/uksc-2013-0099.txt,31df4f1062ac49820c060d10e82ac7010b29de31d3def4c267d89aa00de97f01,1b5670033278d12c2a38b6aa34000b2941c189812739062250abc9ccee0d2722,102553,17762,664,23091,6703,1120,36,1456,0.0630559621664227,24547
UK-Abs:train:uksc-2013-0100:nan,uksc-2013-0100,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2013-0100.txt,dataset/UK-Abs/train-data/summary/uksc-2013-0100.txt,40f19f32102cf3fd4697419172e68d8d73f9e9612bec9979439114ef60d01932,300917bf2e77d0fc6a2e67989c441f45ba545b8edcc0e735c28e9851df057653,21899,3707,124,4819,3503,597,19,776,0.1610466684650661,5595
UK-Abs:train:uksc-2013-0102:nan,uksc-2013-0102,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2013-0102.txt,dataset/UK-Abs/train-data/summary/uksc-2013-0102.txt,bf579dfa714be50bbb1f88de8f7d9dd8d5a0c4eceecb7679c29f1d1db1f6f267,7880177120e0135c2654834aae7d18573331d3de520b396ded7920eb95cd10c6,120747,21062,664,27381,6601,1149,31,1494,0.054553223815402146,28875
UK-Abs:train:uksc-2013-0104:nan,uksc-2013-0104,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2013-0104.txt,dataset/UK-Abs/train-data/summary/uksc-2013-0104.txt,4ec32b8024e10d9773e24f95d4272927f3968ed05f82a4142b73915304f3f892,755afd371adc0d81b7750d3254a391b935408a6f64e487cc7a6cc79147c8f4a8,79484,13688,434,17794,6006,1031,33,1340,0.07532144944476914,19134
UK-Abs:train:uksc-2013-0106:nan,uksc-2013-0106,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2013-0106.txt,dataset/UK-Abs/train-data/summary/uksc-2013-0106.txt,8b0738dc0f4364baab0744913b12b80cc498c8627e9426c019bd1c985f833f9e,62c6e1a14b2a86f342b9f40714d972f9e4596bbdaaf92b8f8f394c82bfc91003,99036,17159,566,22307,6216,1073,45,1395,0.06253278163063115,23702
UK-Abs:train:uksc-2013-0108:nan,uksc-2013-0108,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2013-0108.txt,dataset/UK-Abs/train-data/summary/uksc-2013-0108.txt,22472790a91fee5f801563afcb47435b0169bf6a20797696b5cecc4d470168fa,26c988c6b79cb3325e6bad0ed2e8f693919c2979037aeee037007f5228167362,27081,4420,122,5746,5333,867,27,1127,0.19615384615384615,6873
UK-Abs:train:uksc-2013-0112:nan,uksc-2013-0112,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2013-0112.txt,dataset/UK-Abs/train-data/summary/uksc-2013-0112.txt,2278b456aa60aca8d5a6421f6ab363d94dfd6a5b2e85015f5264a2a7bab956f7,c0c9c8562b80c0c56d97067bfdddaf0154aa75e20fde561b40a812208973704c,83238,13875,555,18038,8707,1428,47,1856,0.10291891891891893,19894
UK-Abs:train:uksc-2013-0116:nan,uksc-2013-0116,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2013-0116.txt,dataset/UK-Abs/train-data/summary/uksc-2013-0116.txt,09d6246856df243bf98384eae008714f96eb6e0ebcc14b7bda49be7f2de2e225,135b6551501f1b8a49a590c88ad5532e0e43e47dd1ca08d64c9ee58995d5257b,46915,7937,298,10318,6196,1000,37,1300,0.12599218848431398,11618
UK-Abs:train:uksc-2013-0117:nan,uksc-2013-0117,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2013-0117.txt,dataset/UK-Abs/train-data/summary/uksc-2013-0117.txt,82e9456ae2a5b7240801f32f6f183a7e9bc288fa94fad9ca2092f1057371b448,4dd7ade3a5c69533727c72be1e9a265bb343986458120a6f86cb07aef46c7351,68959,11648,406,15142,5788,930,41,1209,0.07984203296703296,16351
UK-Abs:train:uksc-2013-0124:nan,uksc-2013-0124,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2013-0124.txt,dataset/UK-Abs/train-data/summary/uksc-2013-0124.txt,70eb43bbfac066849c2d3bf86f6ed34f59fe60243cf59c270413735fd56cb444,0bd6a5a5398f43760ca2bf343a176ed745bec04ab49498f2b3a75622f1b099f1,38364,6443,194,8376,6117,998,30,1297,0.1548967872109266,9673
UK-Abs:train:uksc-2013-0127:nan,uksc-2013-0127,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2013-0127.txt,dataset/UK-Abs/train-data/summary/uksc-2013-0127.txt,43292200d36c286f46af38e01a8906ae486bc90b275decff18aac9542c7eaf41,c29095fecf1bdf8dcd80daf2ba9299f6e761d5d91c26a25d0c81ec2aaa73c8bd,34984,6168,220,8018,6346,1124,46,1461,0.182230869001297,9479
UK-Abs:train:uksc-2013-0133:nan,uksc-2013-0133,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2013-0133.txt,dataset/UK-Abs/train-data/summary/uksc-2013-0133.txt,fd1f428fbb41bb05fe859147fef3d17c78ccfb068cca3e3d0384537ee50015be,e4e2cc3627e3d8bdc6cfabd04956bfc78e03e526f907abcb28c7fcaf9b5ea961,77918,13449,530,17484,6053,1021,45,1327,0.07591642501301211,18811
UK-Abs:train:uksc-2013-0134:nan,uksc-2013-0134,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2013-0134.txt,dataset/UK-Abs/train-data/summary/uksc-2013-0134.txt,be74386904c99daba2edfb83e3da09ded3a1f9f703a25ad6b59b4abae7ae97d9,296c24d00b23827f1bc952a1be26e8944e16fc34d0ee50815318cfb9bc288f33,47297,8189,309,10646,6498,1120,41,1456,0.13676883624374161,12102
UK-Abs:train:uksc-2013-0136:nan,uksc-2013-0136,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2013-0136.txt,dataset/UK-Abs/train-data/summary/uksc-2013-0136.txt,0da66ce9629c4f6f3aa96c9ffc365d609dafa8940c8e1baeb6096b6d73a9c92a,46ee5ce5b8abe6297edfe5c88f6519d021ef4e37b350fe218bc6d7cde575b805,95017,16036,554,20847,7274,1200,47,1560,0.07483162883512098,22407
UK-Abs:train:uksc-2013-0146:nan,uksc-2013-0146,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2013-0146.txt,dataset/UK-Abs/train-data/summary/uksc-2013-0146.txt,b48f41bfb615ffc0eaab3ef7b849aec2e696883c0d0713568290b361003865ad,92965ac0d235f7da8eed757cc0bc10fef8bfcb87b2dd5bdf91f5532c78ae1dac,25237,4153,116,5399,5507,919,26,1195,0.2212858174813388,6594
UK-Abs:train:uksc-2013-0150:nan,uksc-2013-0150,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2013-0150.txt,dataset/UK-Abs/train-data/summary/uksc-2013-0150.txt,9a9b4c0546360a1e15bb32457061ccaf80b5a5be1db3aae2ff42372fc7482d43,79814ea62a322fe4800aca28dc316e2f4597cceef792b930ff0c257b50cee022,114502,19233,659,25003,6463,1067,38,1387,0.05547756460250611,26390
UK-Abs:train:uksc-2013-0152:nan,uksc-2013-0152,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2013-0152.txt,dataset/UK-Abs/train-data/summary/uksc-2013-0152.txt,3a484e5e6a9189d1d09b94a87763c06ac188c4a9b36e2bb29fb75f805d6a3983,7b2e391b7169284fd6443816637ea3518c7edc660cff856f52ccf24f5350b2dc,47855,8331,220,10830,5907,1000,39,1300,0.12003360941063498,12130
UK-Abs:train:uksc-2013-0153:nan,uksc-2013-0153,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2013-0153.txt,dataset/UK-Abs/train-data/summary/uksc-2013-0153.txt,0b6ac10220daf4cd968af8c54d16ba6c59ea574730ef73a00b75733eff70ad74,6c676901aef43750363bef3933dc3e53daabc1f8fae5118b0a5813ebfe3de2eb,85416,15049,471,19564,8298,1439,48,1871,0.09562097149312247,21435
UK-Abs:train:uksc-2013-0155:nan,uksc-2013-0155,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2013-0155.txt,dataset/UK-Abs/train-data/summary/uksc-2013-0155.txt,4f2e345a0d85b43204fe6a2143a62462735e25b90decf0130247f0f8e3e2a433,7adac644eded8a787cdcc76e04a76a229e0eb05adf2d37aff608bf6fa843f531,58519,9838,316,12789,6060,1024,34,1331,0.10408619638137832,14120
UK-Abs:train:uksc-2013-0159:nan,uksc-2013-0159,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2013-0159.txt,dataset/UK-Abs/train-data/summary/uksc-2013-0159.txt,e3d2b06c8fc59639bdbf1ed2c5e5ae6bd3dc8261c937b52850d87aaec9bb670f,fcb0111250a84a1cb6864e9fbba5831bbb086c46570ecc4bc1381b94b919062f,69326,11827,353,15375,6755,1146,42,1490,0.09689693075166991,16865
UK-Abs:train:uksc-2013-0160:nan,uksc-2013-0160,UK-Abs,train,,dataset/UK-Abs/train-data/judgement/uksc-2013-0160.txt,dataset/UK-Abs/train-data/summary/uksc-2013-0160.txt,0e5a7dd12e88329ec8745840a51c36dff50c6d706f40833f38ec6dd137e8f6b5,d93e12a81c643d51c2a78370b7767b0f84984d75a263bd389fb481af12b2d9f9,39728,6706,241,8718,6497,1109,44,1442,0.16537429167909334,10160
